#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
     620.000    -229.5747504    666.5500005    286.3697400    183.6862499
     630.000    -236.2632256    671.1332217    286.5199304    186.5507041
     640.000    -242.9971819    675.6465751    286.6633830    189.4166261
     650.000    -249.7759311    680.0921257    286.8004913    192.2839506
     660.000    -256.5988050    684.4718501    286.9316208    195.1526160
     670.000    -263.4651550    688.7876406    287.0571115    198.0225642
     680.000    -270.3743508    693.0413107    287.1772794    200.8937405
     690.000    -277.3257799    697.2345986    287.2924191    203.7660931
     700.000    -284.3188471    701.3691715    287.4028051    206.6395730
     710.000    -291.3529730    705.4466298    287.5086938    209.5141342
     720.000    -298.4275944    709.4685099    287.6103243    212.3897327
     730.000    -305.5421629    713.4362878    287.7079205    215.2663272
     740.000    -312.6961445    717.3513823    287.8016917    218.1438784
     750.000    -319.8890195    721.2151579    287.8918338    221.0223489
     760.000    -327.1202810    725.0289271    287.9785305    223.9017036
     770.000    -334.3894355    728.7939535    288.0619543    226.7819086
     780.000    -341.6960017    732.5114538    288.1422666    229.6629323
     790.000    -349.0395101    736.1826003    288.2196196    232.5447441
     800.000    -356.4195029    739.8085228    288.2941559    235.4273153
     810.000    -363.8355334    743.3903108    288.3660100    238.3106183
     820.000    -371.2871655    746.9290153    288.4353083    241.1946270
     830.000    -378.7739735    750.4256504    288.5021699    244.0793163
     840.000    -386.2955416    753.8811955    288.5667072    246.9646626
     850.000    -393.8514636    757.2965961    288.6290262    249.8506431
     860.000    -401.4413427    760.6727661    288.6892267    252.7372361
     870.000    -409.0647911    764.0105885    288.7474034    255.6244209
     880.000    -416.7214295    767.3109173    288.8036455    258.5121777
     890.000    -424.4108872    770.5745785    288.8580374    261.4004876
     900.000    -432.1328016    773.8023712    288.9106591    264.2893325
     910.000    -439.8868177    776.9950691    288.9615861    267.1786952
     920.000    -447.6725884    780.1534210    289.0108903    270.0685589
     930.000    -455.4897740    783.2781525    289.0586394    272.9589078
     940.000    -463.3380418    786.3699664    289.1048980    275.8497267
     950.000    -471.2170659    789.4295441    289.1497273    278.7410010
     960.000    -479.1265274    792.4575459    289.1931851    281.6327167
     970.000    -487.0661137    795.4546124    289.2353268    284.5248603
     980.000    -495.0355186    798.4213649    289.2762047    287.4174190
     990.000    -503.0344420    801.3584064    289.3158687    290.3103803
    1000.000    -511.0625897    804.2663221    289.3543662    293.2037325
    1010.000    -519.1196732    807.1456804    289.3917423    296.0974639
    1020.000    -527.2054099    809.9970330    289.4280400    298.9915637
    1030.000    -535.3195223    812.8209161    289.4633002    301.8860213
    1040.000    -543.4617384    815.6178508    289.4975621    304.7808264
    1050.000    -551.6317912    818.3883433    289.5308627    307.6759693
    1060.000    -559.8294188    821.1328862    289.5632376    310.5714406
    1070.000    -568.0543640    823.8519580    289.5947207    313.4672311
    1080.000    -576.3063746    826.5460247    289.6253444    316.3633321
    1090.000    -584.5852027    829.2155394    289.6551395    319.2597352
    1100.000    -592.8906050    831.8609429    289.6841355    322.1564322
    1110.000    -601.2223426    834.4826648    289.7123608    325.0534154
    1120.000    -609.5801808    837.0811230    289.7398423    327.9506770
    1130.000    -617.9638889    839.6567245    289.7666058    330.8482098
    1140.000    -626.3732404    842.2098659    289.7926761    333.7460068
    1150.000    -634.8080126    844.7409337    289.8180769    336.6440611
    1160.000    -643.2679867    847.2503042    289.8428307    339.5423662
    1170.000    -651.7529476    849.7383446    289.8669593    342.4409156
    1180.000    -660.2626837    852.2054128    289.8904836    345.3397033
    1190.000    -668.7969871    854.6518575    289.9134236    348.2387234
    1200.000    -677.3556533    857.0780193    289.9357982    351.1379699
    1210.000    -685.9384810    859.4842302    289.9576260    354.0374375
    1220.000    -694.5452724    861.8708140    289.9789246    356.9371207
    1230.000    -703.1758329    864.2380871    289.9997109    359.8370143
    1240.000    -711.8299708    866.5863581    290.0200011    362.7371132
    1250.000    -720.5074977    868.9159283    290.0398109    365.6374127
    1260.000    -729.2082281    871.2270920    290.0591553    368.5379079
    1270.000    -737.9319792    873.5201366    290.0780487    371.4385943
    1280.000    -746.6785713    875.7953428    290.0965050    374.3394674
    1290.000    -755.4478275    878.0529849    290.1145376    377.2405230
    1300.000    -764.2395734    880.2933309    290.1321592    380.1417568
    1310.000    -773.0536373    882.5166429    290.1493824    383.0431648
    1320.000    -781.8898503    884.7231769    290.1662188    385.9447432
    1330.000    -790.7480458    886.9131833    290.1826802    388.8464880
    1340.000    -799.6280597    889.0869069    290.1987773    391.7483956
    1350.000    -808.5297304    891.2445872    290.2145210    394.6504623
    1360.000    -817.4528987    893.3864585    290.2299215    397.5526848
    1370.000    -826.3974077    895.5127499    290.2449886    400.4550597
    1380.000    -835.3631026    897.6236856    290.2597319    403.3575835
    1390.000    -844.3498309    899.7194850    290.2741605    406.2602532
    1400.000    -853.3574425    901.8003630    290.2882834    409.1630657
    1410.000    -862.3857892    903.8665298    290.3021091    412.0660179
    1420.000    -871.4347248    905.9181913    290.3156459    414.9691069
    1430.000    -880.5041053    907.9555491    290.3289018    417.8723299
    1440.000    -889.5937887    909.9788005    290.3418844    420.7756841
    1450.000    -898.7036349    911.9881391    290.3546012    423.6791667
    1460.000    -907.8335058    913.9837541    290.3670594    426.5827752
    1470.000    -916.9832649    915.9658313    290.3792660    429.4865071
    1480.000    -926.1527779    917.9345524    290.3912277    432.3903597
    1490.000    -935.3419120    919.8900959    290.4029509    435.2943308
    1500.000    -944.5505364    921.8326363    290.4144420    438.1984180
    1510.000    -953.7785220    923.7623449    290.4257070    441.1026189
    1520.000    -963.0257411    925.6793898    290.4367518    444.0069314
    1530.000    -972.2920681    927.5839355    290.4475822    446.9113532
    1540.000    -981.5773787    929.4761435    290.4582035    449.8158823
    1550.000    -990.8815504    931.3561723    290.4686213    452.7205166
    1560.000   -1000.2044621    933.2241770    290.4788405    455.6252541
    1570.000   -1009.5459943    935.0803103    290.4888663    458.5300928
    1580.000   -1018.9060292    936.9247215    290.4987034    461.4350308
    1590.000   -1028.2844502    938.7575575    290.5083566    464.3400662
    1600.000   -1037.6811423    940.5789622    290.5178304    467.2451973
    1610.000   -1047.0959918    942.3890771    290.5271292    470.1504223
    1620.000   -1056.5288866    944.1880407    290.5362574    473.0557393
    1630.000   -1065.9797159    945.9759894    290.5452189    475.9611469
    1640.000   -1075.4483701    947.7530569    290.5540180    478.8666432
    1650.000   -1084.9347412    949.5193745    290.5626584    481.7722267
    1660.000   -1094.4387222    951.2750711    290.5711440    484.6778958
    1670.000   -1103.9602076    953.0202735    290.5794784    487.5836491
    1680.000   -1113.4990931    954.7551060    290.5876652    490.4894849
    1690.000   -1123.0552756    956.4796908    290.5957079    493.3954019
    1700.000   -1132.6286532    958.1941481    290.6036098    496.3013986
    1710.000   -1142.2191252    959.8985958    290.6113741    499.2074736
    1720.000   -1151.8265921    961.5931499    290.6190041    502.1136256
    1730.000   -1161.4509556    963.2779242    290.6265028    505.0198533
    1740.000   -1171.0921184    964.9530308    290.6338733    507.9261553
    1750.000   -1180.7499844    966.6185798    290.6411184    510.8325303
    1760.000   -1190.4244585    968.2746794    290.6482409    513.7389772
    1770.000   -1200.1154468    969.9214359    290.6552436    516.6454947
    1780.000   -1209.8228564    971.5589540    290.6621291    519.5520817
    1790.000   -1219.5465954    973.1873365    290.6689001    522.4587369
    1800.000   -1229.2865730    974.8066846    290.6755591    525.3654593
    1810.000   -1239.0426993    976.4170978    290.6821086    528.2722477
    1820.000   -1248.8148855    978.0186740    290.6885508    531.1791011
    1830.000   -1258.6030437    979.6115093    290.6948882    534.0860184
    1840.000   -1268.4070869    981.1956986    290.7011230    536.9929986
    1850.000   -1278.2269292    982.7713350    290.7072574    539.9000405
    1860.000   -1288.0624854    984.3385101    290.7132936    542.8071434
    1870.000   -1297.9136715    985.8973142    290.7192336    545.7143061
    1880.000   -1307.7804041    987.4478361    290.7250794    548.6215277
    1890.000   -1317.6626009    988.9901631    290.7308331    551.5288074
    1900.000   -1327.5601803    990.5243813    290.7364965    554.4361441
    1910.000   -1337.4730617    992.0505753    290.7420716    557.3435370
    1920.000   -1347.4011653    993.5688284    290.7475602    560.2509852
    1930.000   -1357.3444121    995.0792228    290.7529640    563.1584879
    1940.000   -1367.3027239    996.5818392    290.7582848    566.0660442
    1950.000   -1377.2760232    998.0767572    290.7635242    568.9736534
    1960.000   -1387.2642336    999.5640551    290.7686840    571.8813145
    1970.000   -1397.2672792   1001.0438101    290.7737657    574.7890268
    1980.000   -1407.2850849   1002.5160982    290.7787709    577.6967895
    1990.000   -1417.3175765   1003.9809942    290.7837011    580.6046019
    2000.000   -1427.3646804   1005.4385719    290.7885578    583.5124633

