# Volume points
  58.99691    0.19014   0.17944   0.13526   0.06705  -0.01791  -0.11562  -0.22355  -0.34006  -0.46393  -0.59422  -0.73025  -0.87146  -1.01734  -1.16755  -1.32171  -1.47958  -1.64086  -1.80541  -1.97298  -2.14344
  59.13808    0.18654   0.17579   0.13150   0.06316  -0.02193  -0.11977  -0.22785  -0.34449  -0.46850  -0.59894  -0.73510  -0.87645  -1.02247  -1.17282  -1.32713  -1.48513  -1.64656  -1.81124  -1.97896  -2.14955
  59.27925    0.18306   0.17228   0.12788   0.05941  -0.02583  -0.12381  -0.23202  -0.34880  -0.47295  -0.60353  -0.73984  -0.88133  -1.02749  -1.17798  -1.33242  -1.49057  -1.65214  -1.81696  -1.98482  -2.15555
  59.42042    0.17972   0.16890   0.12438   0.05578  -0.02959  -0.12771  -0.23606  -0.35299  -0.47728  -0.60800  -0.74445  -0.88608  -1.03238  -1.18301  -1.33760  -1.49589  -1.65760  -1.82257  -1.99056  -2.16144
  59.56160    0.17650   0.16564   0.12101   0.05228  -0.03323  -0.13149  -0.23999  -0.35705  -0.48148  -0.61235  -0.74894  -0.89071  -1.03716  -1.18793  -1.34266  -1.50109  -1.66295  -1.82805  -1.99619  -2.16721
  59.70277    0.17341   0.16251   0.11777   0.04890  -0.03675  -0.13515  -0.24379  -0.36100  -0.48557  -0.61658  -0.75331  -0.89523  -1.04182  -1.19273  -1.34761  -1.50618  -1.66818  -1.83343  -2.00171  -2.17287
  59.84394    0.17045   0.15951   0.11465   0.04565  -0.04014  -0.13868  -0.24746  -0.36482  -0.48954  -0.62069  -0.75757  -0.89963  -1.04636  -1.19742  -1.35244  -1.51116  -1.67330  -1.83870  -2.00712  -2.17843
  59.98511    0.16762   0.15664   0.11165   0.04252  -0.04341  -0.14210  -0.25102  -0.36852  -0.49338  -0.62468  -0.76171  -0.90391  -1.05079  -1.20199  -1.35716  -1.51603  -1.67832  -1.84386  -2.01243  -2.18387
  60.12628    0.16491   0.15388   0.10878   0.03950  -0.04657  -0.14539  -0.25447  -0.37211  -0.49712  -0.62856  -0.76573  -0.90809  -1.05511  -1.20646  -1.36177  -1.52079  -1.68322  -1.84891  -2.01763  -2.18922
  60.26745    0.16232   0.15125   0.10603   0.03661  -0.04960  -0.14857  -0.25779  -0.37558  -0.50074  -0.63233  -0.76965  -0.91215  -1.05932  -1.21081  -1.36628  -1.52544  -1.68802  -1.85385  -2.02272  -2.19446
