# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            1.199397138 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
             710.000                   -8.122023614                   6.704329705                 106.418599494                 -14.826353320
             720.000                   -8.331488374                   6.796052715                 106.461250252                 -15.127541089
             730.000                   -8.542227356                   6.887811737                 106.502196441                 -15.430039093
             740.000                   -8.754223588                   6.979605341                 106.541527237                 -15.733828929
             750.000                   -8.967460537                   7.071432173                 106.579326086                 -16.038892709
             760.000                   -9.181922093                   7.163290945                 106.615671145                 -16.345213037
             770.000                   -9.397592554                   7.255180436                 106.650635671                 -16.652772991
             780.000                   -9.614456612                   7.347099488                 106.684288387                 -16.961556100
             790.000                   -9.832499334                   7.439046998                 106.716693811                 -17.271546332
             800.000                  -10.051706153                   7.531021917                 106.747912562                 -17.582728070
             810.000                  -10.272062854                   7.623023248                 106.778001635                 -17.895086102
             820.000                  -10.493555561                   7.715050040                 106.807014660                 -18.208605600
             830.000                  -10.716170723                   7.807101388                 106.835002132                 -18.523272111
             840.000                  -10.939895107                   7.899176429                 106.862011634                 -18.839071536
             850.000                  -11.164715785                   7.991274340                 106.888088030                 -19.155990126
             860.000                  -11.390620124                   8.083394335                 106.913273650                 -19.474014459
             870.000                  -11.617595773                   8.175535664                 106.937608460                 -19.793131437
             880.000                  -11.845630660                   8.267697611                 106.961130219                 -20.113328271
             890.000                  -12.074712978                   8.359879489                 106.983874620                 -20.434592467
             900.000                  -12.304831177                   8.452080644                 107.005875425                 -20.756911822
             910.000                  -12.535973959                   8.544300449                 107.027164592                 -21.080274409
             920.000                  -12.768130265                   8.636538305                 107.047772384                 -21.404668570
             930.000                  -13.001289271                   8.728793635                 107.067727477                 -21.730082906
             940.000                  -13.235440381                   8.821065890                 107.087057060                 -22.056506270
             950.000                  -13.470573216                   8.913354541                 107.105786925                 -22.383927757
             960.000                  -13.706677612                   9.005659083                 107.123941553                 -22.712336695
             970.000                  -13.943743611                   9.097979031                 107.141544190                 -23.041722642
             980.000                  -14.181761457                   9.190313917                 107.158616926                 -23.372075374
             990.000                  -14.420721586                   9.282663294                 107.175180758                 -23.703384880
            1000.000                  -14.660614623                   9.375026733                 107.191255657                 -24.035641357
            1010.000                  -14.901431379                   9.467403821                 107.206860626                 -24.368835200
            1020.000                  -15.143162840                   9.559794160                 107.222013756                 -24.702957000
            1030.000                  -15.385800167                   9.652197368                 107.236732280                 -25.037997535
            1040.000                  -15.629334687                   9.744613079                 107.251032616                 -25.373947766
            1050.000                  -15.873757891                   9.837040938                 107.264930419                 -25.710798829
            1060.000                  -16.119061431                   9.929480605                 107.278440618                 -26.048542036
            1070.000                  -16.365237110                  10.021931753                 107.291577459                 -26.387168863
            1080.000                  -16.612276883                  10.114394065                 107.304354542                 -26.726670948
            1090.000                  -16.860172852                  10.206867237                 107.316784852                 -27.067040089
            1100.000                  -17.108917258                  10.299350976                 107.328880797                 -27.408268235
            1110.000                  -17.358502485                  10.391844999                 107.340654236                 -27.750347483
            1120.000                  -17.608921047                  10.484349032                 107.352116508                 -28.093270079
            1130.000                  -17.860165593                  10.576862813                 107.363278458                 -28.437028405
            1140.000                  -18.112228897                  10.669386086                 107.374150464                 -28.781614983
            1150.000                  -18.365103860                  10.761918607                 107.384742461                 -29.127022467
            1160.000                  -18.618783503                  10.854460138                 107.395063964                 -29.473243641
            1170.000                  -18.873260966                  10.947010451                 107.405124087                 -29.820271416
            1180.000                  -19.128529503                  11.039569323                 107.414931562                 -30.168098826
            1190.000                  -19.384582482                  11.132136540                 107.424494765                 -30.516719023
            1200.000                  -19.641413381                  11.224711896                 107.433821723                 -30.866125277
            1210.000                  -19.899015783                  11.317295191                 107.442920140                 -31.216310974
            1220.000                  -20.157383376                  11.409886230                 107.451797409                 -31.567269607
            1230.000                  -20.416509953                  11.502484826                 107.460460626                 -31.918994779
            1240.000                  -20.676389401                  11.595090798                 107.468916605                 -32.271480200
            1250.000                  -20.937015709                  11.687703970                 107.477171893                 -32.624719679
            1260.000                  -21.198382959                  11.780324172                 107.485232778                 -32.978707130
            1270.000                  -21.460485324                  11.872951238                 107.493105307                 -33.333436562
            1280.000                  -21.723317071                  11.965585009                 107.500795294                 -33.688902080
            1290.000                  -21.986872552                  12.058225330                 107.508308329                 -34.045097882
            1300.000                  -22.251146207                  12.150872051                 107.515649790                 -34.402018258
            1310.000                  -22.516132560                  12.243525027                 107.522824854                 -34.759657586
            1320.000                  -22.781826218                  12.336184115                 107.529838505                 -35.118010333
            1330.000                  -23.048221868                  12.428849180                 107.536695539                 -35.477071048
            1340.000                  -23.315314276                  12.521520088                 107.543400579                 -35.836834364
            1350.000                  -23.583098286                  12.614196710                 107.549958077                 -36.197294996
            1360.000                  -23.851568817                  12.706878920                 107.556372324                 -36.558447737
            1370.000                  -24.120720861                  12.799566598                 107.562647455                 -36.920287459
            1380.000                  -24.390549483                  12.892259625                 107.568787459                 -37.282809107
            1390.000                  -24.661049818                  12.984957886                 107.574796183                 -37.646007704
            1400.000                  -24.932217071                  13.077661269                 107.580677337                 -38.009878341
            1410.000                  -25.204046515                  13.170369667                 107.586434503                 -38.374416183
            1420.000                  -25.476533488                  13.263082974                 107.592071135                 -38.739616463
            1430.000                  -25.749673394                  13.355801088                 107.597590572                 -39.105474482
            1440.000                  -26.023461701                  13.448523908                 107.602996035                 -39.471985609
            1450.000                  -26.297893937                  13.541251339                 107.608290637                 -39.839145276
            1460.000                  -26.572965693                  13.633983285                 107.613477385                 -40.206948979
            1470.000                  -26.848672620                  13.726719656                 107.618559184                 -40.575392276
            1480.000                  -27.125010426                  13.819460361                 107.623538844                 -40.944470787
            1490.000                  -27.401974877                  13.912205315                 107.628419080                 -41.314180192
            1500.000                  -27.679561797                  14.004954432                 107.633202518                 -41.684516229
            1510.000                  -27.957767062                  14.097707631                 107.637891698                 -42.055474693
            1520.000                  -28.236586605                  14.190464830                 107.642489078                 -42.427051435
            1530.000                  -28.516016409                  14.283225953                 107.646997035                 -42.799242362
            1540.000                  -28.796052512                  14.375990922                 107.651417871                 -43.172043435
            1550.000                  -29.076691002                  14.468759665                 107.655753814                 -43.545450667
            1560.000                  -29.357928016                  14.561532108                 107.660007020                 -43.919460124
            1570.000                  -29.639759741                  14.654308181                 107.664179581                 -44.294067922
            1580.000                  -29.922182411                  14.747087816                 107.668273518                 -44.669270227
            1590.000                  -30.205192310                  14.839870946                 107.672290794                 -45.045063255
            1600.000                  -30.488785764                  14.932657505                 107.676233307                 -45.421443269
            1610.000                  -30.772959149                  15.025447430                 107.680102901                 -45.798406579
            1620.000                  -31.057708883                  15.118240658                 107.683901359                 -46.175949541
            1630.000                  -31.343031428                  15.211037130                 107.687630414                 -46.554068559
            1640.000                  -31.628923291                  15.303836786                 107.691291744                 -46.932760077
            1650.000                  -31.915381017                  15.396639569                 107.694886978                 -47.312020586
            1660.000                  -32.202401198                  15.489445422                 107.698417695                 -47.691846620
            1670.000                  -32.489980462                  15.582254290                 107.701885429                 -48.072234752
            1680.000                  -32.778115481                  15.675066120                 107.705291667                 -48.453181600
            1690.000                  -33.066802962                  15.767880859                 107.708637853                 -48.834683821
            1700.000                  -33.356039655                  15.860698456                 107.711925389                 -49.216738111
            1710.000                  -33.645822346                  15.953518861                 107.715155637                 -49.599341207
            1720.000                  -33.936147857                  16.046342026                 107.718329919                 -49.982489883
            1730.000                  -34.227013048                  16.139167903                 107.721449518                 -50.366180951
            1740.000                  -34.518414816                  16.231996444                 107.724515684                 -50.750411260
            1750.000                  -34.810350091                  16.324827606                 107.727529627                 -51.135177697
            1760.000                  -35.102815841                  16.417661342                 107.730492527                 -51.520477183
            1770.000                  -35.395809065                  16.510497610                 107.733405527                 -51.906306675
            1780.000                  -35.689326798                  16.603336368                 107.736269743                 -52.292663165
            1790.000                  -35.983366106                  16.696177572                 107.739086255                 -52.679543678
            1800.000                  -36.277924090                  16.789021184                 107.741856116                 -53.066945274
            1810.000                  -36.572997880                  16.881867163                 107.744580351                 -53.454865043
            1820.000                  -36.868584642                  16.974715470                 107.747259955                 -53.843300112
            1830.000                  -37.164681567                  17.067566067                 107.749895897                 -54.232247634
            1840.000                  -37.461285881                  17.160418918                 107.752489119                 -54.621704799
            1850.000                  -37.758394839                  17.253273985                 107.755040539                 -55.011668824
            1860.000                  -38.056005725                  17.346131233                 107.757551049                 -55.402136958
            1870.000                  -38.354115851                  17.438990627                 107.760021520                 -55.793106478
            1880.000                  -38.652722560                  17.531852133                 107.762452798                 -56.184574693
            1890.000                  -38.951823221                  17.624715717                 107.764845705                 -56.576538938
            1900.000                  -39.251415231                  17.717581347                 107.767201046                 -56.968996578
            1910.000                  -39.551496015                  17.810448991                 107.769519601                 -57.361945006
            1920.000                  -39.852063024                  17.903318618                 107.771802133                 -57.755381642
            1930.000                  -40.153113737                  17.996190196                 107.774049382                 -58.149303933
            1940.000                  -40.454645657                  18.089063696                 107.776262072                 -58.543709353
            1950.000                  -40.756656313                  18.181939088                 107.778440908                 -58.938595401
            1960.000                  -41.059143260                  18.274816343                 107.780586576                 -59.333959603
            1970.000                  -41.362104078                  18.367695433                 107.782699745                 -59.729799510
            1980.000                  -41.665536369                  18.460576330                 107.784781068                 -60.126112699
            1990.000                  -41.969437763                  18.553459007                 107.786831181                 -60.522896770
            2000.000                  -42.273805910                  18.646343438                 107.788850704                 -60.920149348
