# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            4.678205177 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1156.422                  -74.358914272                  43.279088412                 429.711150061                -117.638002684
            1157.421                  -74.460605286                  43.316099739                 429.715075694                -117.776705025
            1158.421                  -74.562328261                  43.353111404                 429.718991259                -117.915439665
            1159.420                  -74.664083171                  43.390123405                 429.722896789                -118.054206576
            1160.420                  -74.765869987                  43.427135742                 429.726792320                -118.193005730
            1161.419                  -74.867688684                  43.464148415                 429.730677884                -118.331837099
            1162.419                  -74.969539233                  43.501161422                 429.734553516                -118.470700655
            1163.418                  -75.071421608                  43.538174762                 429.738419249                -118.609596370
            1164.418                  -75.173335782                  43.575188434                 429.742275118                -118.748524216
            1165.417                  -75.275281727                  43.612202438                 429.746121155                -118.887484165
            1166.417                  -75.377259416                  43.649216773                 429.749957394                -119.026476190
            1167.416                  -75.479268823                  43.686231439                 429.753783868                -119.165500262
            1168.416                  -75.581309921                  43.723246433                 429.757600611                -119.304556354
            1169.415                  -75.683382683                  43.760261755                 429.761407654                -119.443644439
            1170.415                  -75.785487082                  43.797277405                 429.765205031                -119.582764488
            1171.414                  -75.887623092                  43.834293382                 429.768992775                -119.721916474
            1172.414                  -75.989790685                  43.871309685                 429.772770918                -119.861100370
            1173.413                  -76.091989836                  43.908326312                 429.776539491                -120.000316148
            1174.413                  -76.194220516                  43.945343264                 429.780298529                -120.139563780
            1175.412                  -76.296482701                  43.982360539                 429.784048062                -120.278843240
            1176.412                  -76.398776363                  44.019378137                 429.787788122                -120.418154500
            1177.411                  -76.501101477                  44.056396056                 429.791518742                -120.557497533
            1178.411                  -76.603458014                  44.093414296                 429.795239953                -120.696872311
            1179.410                  -76.705845950                  44.130432857                 429.798951786                -120.836278807
            1180.410                  -76.808265258                  44.167451736                 429.802654274                -120.975716994
            1181.409                  -76.910715911                  44.204470934                 429.806347446                -121.115186845
            1182.409                  -77.013197883                  44.241490450                 429.810031335                -121.254688333
            1183.408                  -77.115711149                  44.278510283                 429.813705972                -121.394221432
            1184.408                  -77.218255681                  44.315530432                 429.817371387                -121.533786113
            1185.407                  -77.320831454                  44.352550896                 429.821027611                -121.673382350
            1186.407                  -77.423438442                  44.389571675                 429.824674674                -121.813010117
            1187.406                  -77.526076618                  44.426592767                 429.828312608                -121.952669385
            1188.406                  -77.628745957                  44.463614172                 429.831941443                -122.092360130
            1189.405                  -77.731446433                  44.500635890                 429.835561208                -122.232082323
